ID,POS,Gloss,Gloss_persian,Checked
18601,adjective,"(of behavior or especially language) characterized by obscenity or indecency; ""dirty words""; ""a dirty old man""; ""dirty books and movies""; ""boys telling dirty jokes""; ""has a dirty mouth""","(از رفتار یا خصوصاً زبان) با فحاشی یا بدحجابی مشخص می شود. ""کلمات کثیف""؛ ""یک پیرمرد کثیف""؛ ""کتابها و فیلمهای کثیف""؛ ""پسران جوک کثیف می گویند""؛ ""دهانش کثیف است"" ",0
18602,verb,shout loudly and without restraint,با صدای بلند و بدون محدودیت فریاد بزنید ,0
18603,verb,"utter in a loud voice; talk in a loud voice (usually denoting characteristic manner of speaking); ""My grandmother is hard of hearing--you'll have to shout""","با صدای بلند گفتن با صدای بلند صحبت کنید (که معمولاً شیوه مشخص صحبت کردن را نشان می دهد) ؛ ""مادربزرگ من شنوایی ندارد - شما باید فریاد بزنید"" ",0
18604,verb,make a raucous noise,سر و صدا شدید ,0
18605,verb,"make a loud noise, as of wind, water, or vehicles; ""The wind was howling in the trees""; ""The water roared down the chute""","مانند باد ، آب یا وسایل نقلیه صدای بلندی ایجاد کنید. ""باد در درختان زوزه می کشید""؛ ""آب از ناودان غرش کرد"" ",0
18606,verb,"cry loudly; ""Don't bawl in public!""","با صدای بلند گریه کن ""در جمع نزاع نکن!"" ",0
18607,verb,"shed tears because of sadness, rage, or pain; ""She cried bitterly when she heard the news of his death""; ""The girl in the wheelchair wept with frustration when she could not get up the stairs""","به دلیل غم و اندوه ، خشم یا درد اشک بریزید. ""او وقتی خبر مرگ او را شنید تلخ گریست""؛ ""دختری که روی صندلی چرخدار است وقتی نتوانست از پله ها بلند شود با ناامیدی گریه کرد"" ",0
17915,verb,act as a cheerleader in a sports event,به عنوان یک تشویق کننده در یک رویداد ورزشی عمل کنید ,0
18608,adjective,(used of animals especially a horse) of a moderate reddish-brown color,(از حیوانات خصوصاً اسب استفاده می شود) با رنگ قهوه ای مایل به قرمز متوسط ,0
18609,adjective,"having color or a certain color; sometimes used in combination; ""colored crepe paper""; ""the film was in color""; ""amber-colored heads of grain""","داشتن رنگ یا یک رنگ خاص ؛ گاهی اوقات به صورت ترکیبی استفاده می شود. ""کاغذ کرپ رنگی""؛ ""فیلم رنگی بود""؛ ""سر دانه های کهربا رنگ"" ",0
18610,verb,utter in deep prolonged tones,بی صدا در زنگ های طولانی مدت ,0
18611,noun,an indentation of a shoreline larger than a cove but smaller than a gulf,تورفتگی یک خط ساحلی بزرگتر از یک یارو اما کوچکتر از یک خلیج ,0
18612,noun,"a broad bay formed by an indentation in the shoreline; ""the Bight of Benin""; ""the Great Australian Bight""","یک خلیج وسیع که با یک تورفتگی در خط ساحلی تشکیل شده است. ""برج بنین"" ؛ ""برج بزرگ استرالیایی"" ",0
18613,noun,a bay on the Mediterranean Sea in northern Egypt,یک خلیج در دریای مدیترانه در شمال مصر ,0
18614,noun,part of the Bay of Bengal west of the Malay Peninsula,بخشی از خلیج بنگال در غرب شبه جزیره مالایا ,0
18615,noun,an arm of the Indian Ocean east of India,بازوی اقیانوس هند در شرق هند ,0
18616,noun,an arm of the Tyrrhenian Sea at Naples,بازوی دریای تیرنه در ناپل ,0
18617,noun,the southern part of Massachusetts Bay,قسمت جنوبی خلیج ماساچوست ,0
17916,noun,military barracks in a garrison town,پادگان های نظامی در یک شهر پادگان ,0
18618,noun,an arm of the Gulf of Mexico in Texas south of Houston,بازوی خلیج مکزیک در تگزاس در جنوب هوستون ,0
18619,noun,a bay formed by an inlet of the East China Sea,خلیجی که از ورودی دریای چین شرقی تشکیل شده است ,0
18620,noun,the southern extension of Hudson Bay in Canada between western Quebec and northeastern Ontario,امتداد جنوبی خلیج هادسون در کانادا بین غرب کبک و شمال شرقی انتاریو ,0
18621,noun,an inlet of the Yellow Sea between northeastern China and western Korea,ورودی دریای زرد بین شمال شرقی چین و کره غربی ,0
18622,noun,a bay on the west coast of Kyushu; in the 1950s industrial wastes caused mercury poisoning among the Japanese people who ate fish from Minamata Bay,یک خلیج در ساحل غربی کیوشو ؛ در دهه 1950 مواد زائد صنعتی باعث مسمومیت با جیوه در بین مردم ژاپنی شد که ماهی های خلیج میناماتا را می خوردند ,0
18623,noun,a bay of the Gulf of Mexico; fed by the Mobile River,خلیجی از خلیج مکزیک ؛ تغذیه شده توسط رودخانه سیار ,0
18624,noun,an inlet of the Pacific Ocean in western California,ورودی اقیانوس آرام در غرب کالیفرنیا ,0
18625,noun,an arm of the Tasman Sea forming a bay east of Brisbane,بازویی از دریای تاسمان که خلیجی در شرق بریزبن تشکیل می دهد ,0
18626,noun,a deep inlet of the Atlantic Ocean in Rhode Island,ورودی عمیق اقیانوس اطلس در رود آیلند ,0
18627,noun,a bay of the western Pacific in southern Honshu,خلیجی از اقیانوس آرام غربی در جنوب هونشو ,0
17917,noun,a room in a barracks where soldiers are billeted,اتاقی در یک پادگان که در آن سربازان مورد محاسبه قرار می گیرند ,0
18628,noun,a bay on the northern coast of Alaska where oil was discovered in 1968,خلیجی در ساحل شمالی آلاسکا که در آن نفت در سال 1968 کشف شد ,0
18629,noun,a bay of the Pacific in southern California,یک خلیج اقیانوس آرام در جنوب کالیفرنیا ,0
18630,noun,a bay of the Pacific in western California,یک خلیج اقیانوس آرام در غرب کالیفرنیا ,0
18631,noun,a bay of the Black Sea between Russia and the Ukraine,یک خلیج دریای سیاه بین روسیه و اوکراین ,0
18632,noun,an arm of the Gulf of Mexico in west central Florida,بازوی خلیج مکزیک در غرب فلوریدا ,0
18633,noun,the sound of a hound on the scent,صدای سگهای شکاری روی رایحه ,0
18634,noun,small Mediterranean evergreen tree with small blackish berries and glossy aromatic leaves used for flavoring in cooking; also used by ancient Greeks to crown victors,درخت کوچک همیشه سبز مدیترانه ای با توت های کوچک مایل به سیاه و برگ های معطر براق که برای طعم دهنده در پخت و پز استفاده می شود. همچنین توسط یونانیان باستان برای تاجگذاری پیروزها استفاده می شد ,0
18635,noun,small evergreen trees or shrubs with aromatic leaves,درختان کوچک و درختچه های همیشه سبز با برگ های معطر ,0
18636,noun,any of various aromatic trees of the laurel family,از درختان معطر مختلف خانواده لورل ,0
18637,noun,dried leaf of the bay laurel,برگ خشک لورن بو ,0
17846,noun,an employee who mixes and serves alcoholic drinks at a bar,کارمندی که در یک بار نوشیدنی های الکلی را مخلوط و سرو می کند ,0
17918,noun,"the rapid and continuous delivery of linguistic communication (spoken or written); ""a barrage of questions""; ""a bombardment of mail complaining about his mistake""","تحویل سریع و مداوم ارتباطات زبانی (گفتاری یا نوشتاری) ؛ ""انبوهی از س questionsالات"" ؛ ""بمباران نامه های الکترونیکی شکایت از اشتباه خود"" ",0
18638,noun,"a compartment on a ship between decks; often used as a hospital; ""they put him in the sick bay""","محفظه ای در کشتی بین عرشه ها ؛ اغلب به عنوان بیمارستان استفاده می شود. ""آنها او را در خلیج بیمار قرار دادند"" ",0
18639,noun,a partitioned section or separate room within a larger enclosed area,یک قسمت تقسیم شده یا یک اتاق جداگانه در یک منطقه بسته بزرگتر ,0
